Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
130000,1.4059973,110.5,0.2461965,-1.0,-1.0,1.0
130500,1.4059973,86.0,0.061996892,-1.0,-1.0,1.0
131000,1.4059973,405.3333333333333,0.22875829,-0.6666666666666666,-0.6666666666666666,1.0
131500,1.4059974,190.0,0.39541402,0.9000000953674316,0.9000000953674316,1.0
132000,1.4058559,82.5,0.3947053,-1.0,-1.0,1.0
132500,1.4059347,95.0,0.24893773,-1.0,-1.0,1.0
133000,1.4059345,26.5,-0.105026744,-1.0,-1.0,1.0
133500,1.4059346,104.0,0.49573305,-1.0,-1.0,1.0
134000,1.4059345,614.5,-0.0012683987,3.8500004410743713,3.8500004410743713,1.0
134500,1.4059345,284.0,0.53192866,0.20000004768371582,0.20000004768371582,1.0
135000,1.4059347,65.5,0.26840705,-1.0,-1.0,1.0
135500,1.4059345,177.0,0.20544021,0.6000000238418579,0.6000000238418579,1.0
136000,1.4059345,None,0.49695128,None,None,1.0
136500,1.4059346,669.5,0.55807847,20.350002586841583,20.350002586841583,1.0
137000,1.4053094,174.8,-0.32813957,-1.0,-1.0,1.0
137500,1.4047683,315.0,0.34558055,-0.800000011920929,-0.800000011920929,1.0
138000,1.4047683,84.0,0.9183071,-1.0,-1.0,1.0
138500,1.4047683,168.66666666666666,0.26421043,-0.6666666467984518,-0.6666666467984518,1.0
139000,1.4047683,158.0,0.7710142,-1.0,-1.0,1.0
139500,1.4047683,None,0.4955451,None,None,1.0
140000,1.4047682,333.5,0.5331135,10.600001156330109,10.600001156330109,1.0
140500,1.4047683,232.0,-0.060436785,0.4500000476837158,0.4500000476837158,1.0
141000,1.4047683,530.0,0.2537863,-1.0,-1.0,1.0
141500,1.4047682,182.5,0.26215103,33.000004291534424,33.000004291534424,1.0
142000,1.4052219,56.6,-0.10348686,-0.4249999523162842,-0.4249999523162842,1.0
142500,1.407898,130.5,-0.001956771,-0.799999992052714,-0.799999992052714,1.0
143000,1.407898,25.0,0.19146341,-0.25,-0.25,1.0
143500,1.407898,None,0.24820852,None,None,1.0
144000,1.407898,385.5,1.1059163,33.900004863739014,33.900004863739014,1.0
144500,1.407898,110.0,0.20253214,-1.0,-1.0,1.0
145000,1.407898,999.0,0.41117015,0.5,0.5,1.0
145500,1.407898,375.0,1.1529405,None,None,1.0
146000,1.407898,169.0,0.047912948,11.000001162290573,11.000001162290573,1.0
146500,1.407898,999.0,0.8787304,35.55000591278076,35.55000591278076,1.0
147000,1.4077514,434.0,1.143637,None,None,1.0
147500,1.4072514,6.0,0.2679974,-1.0,-1.0,1.0
148000,1.4072514,265.3333333333333,-0.30007237,0.799999992052714,0.799999992052714,1.0
148500,1.4072514,24.5,0.6076905,-1.0,-1.0,1.0
149000,1.4072514,589.5,0.3720037,-0.5,-0.5,1.0
149500,1.4072514,999.0,0.47973597,81.50001239776611,81.50001239776611,1.0
150000,1.4072514,None,1.1490345,None,None,1.0
150500,1.4072514,479.0,0.58182293,-1.0,-1.0,1.0
151000,1.4072514,259.0,0.047973968,-0.9333333323399226,-0.9333333323399226,1.0
151500,1.4072514,61.0,0.6892507,-1.0,-1.0,1.0
152000,1.4066362,None,0.7957668,None,None,1.0
152500,1.4051303,523.0,0.21329042,-0.7999999970197678,-0.7999999970197678,1.0
153000,1.4051303,None,1.7155939,None,None,1.0
153500,1.4051303,553.5,0.62465465,0.0,0.0,1.0
154000,1.4051303,None,1.4635584,-1.0,-1.0,1.0
154500,1.4051303,172.0,0.88246477,0.75,0.75,1.0
155000,1.4051303,None,1.0413228,None,None,1.0
155500,1.4051303,999.0,1.0729274,76.60001182556152,76.60001182556152,1.0
156000,1.4051303,None,1.5051879,None,None,1.0
156500,1.4051303,None,0.89728904,None,None,1.0
157000,1.4055874,982.5,1.1010386,0.10000000149011612,0.10000000149011612,1.0
157500,1.4090228,None,1.3429118,39.40000295639038,39.40000295639038,1.0
158000,1.4089998,None,1.9091887,None,None,1.0
158500,1.4089994,119.0,0.14114538,-1.0,-1.0,1.0
159000,1.4089996,999.0,1.3699061,0.0,0.0,1.0
159500,1.4089996,65.0,1.9933846,None,None,1.0
160000,1.4089996,None,0.7748636,-1.0,-1.0,1.0
160500,1.4089998,None,1.1930854,None,None,1.0
161000,1.4089996,None,0.99831295,None,None,1.0
161500,1.4089996,555.0,0.78586876,10.100000858306885,10.100000858306885,1.0
162000,1.4082179,196.0,0.85095894,-1.0,-1.0,1.0
162500,1.4054717,9.0,0.6360842,2.5000001788139343,2.5000001788139343,1.0
163000,1.4054717,None,0.89699924,None,None,1.0
163500,1.4054717,None,2.4268267,None,None,1.0
164000,1.4054717,None,1.7405893,None,None,1.0
164500,1.4054717,545.0,0.023664918,-0.09999999403953552,-0.09999999403953552,1.0
165000,1.4054717,999.0,1.7802721,87.40001153945923,87.40001153945923,1.0
165500,1.4054717,None,1.7394553,None,None,1.0
166000,1.4054717,999.0,2.3454828,113.50001525878906,113.50001525878906,1.0
166500,1.4054717,874.5,1.5329959,53.950005650520325,53.950005650520325,1.0
167000,1.4054717,520.0,0.98395693,-1.0,-1.0,1.0
167500,1.4064401,105.0,0.088825345,-1.0,-1.0,1.0
168000,1.4073759,999.0,1.0400953,91.60001277923584,91.60001277923584,1.0
168500,1.4073759,None,2.0128946,None,None,1.0
169000,1.407376,392.3333333333333,1.8381287,70.90001201629639,70.90001201629639,1.0
169500,1.4073762,614.3333333333334,-0.4503036,-0.875,-0.875,1.0
170000,1.407376,24.2,-0.1706528,-1.0,-1.0,1.0
170500,1.407376,518.5,2.2164564,-1.0,-1.0,1.0
171000,1.4073762,859.0,0.46770483,45.45000696182251,45.45000696182251,1.0
171500,1.4073759,47.666666666666664,0.5041888,-0.5,-0.5,1.0
172000,1.4073762,105.0,1.9218485,None,None,1.0
172500,1.4063439,301.5,-0.40663445,-1.0,-1.0,1.0
173000,1.4058963,653.0,0.18515618,-1.0,-1.0,1.0
173500,1.4058965,505.0,2.2064154,-0.5,-0.5,1.0
174000,1.4058962,101.5,0.6781725,0.6000000238418579,0.6000000238418579,1.0
174500,1.4058963,400.6666666666667,0.90228623,-1.0,-1.0,1.0
175000,1.4058963,97.33333333333333,0.28353077,1.4250001907348633,1.4250001907348633,1.0
175500,1.4058963,506.0,1.168874,1.8666666547457378,1.8666666547457378,1.0
176000,1.4058963,318.0,0.72878987,12.20000159740448,12.20000159740448,1.0
176500,1.4058964,43.0,1.1805527,-1.0,-1.0,1.0
177000,1.4058962,130.66666666666666,0.5107992,4.733333905537923,4.733333905537923,1.0
177500,1.4049315,731.0,1.4746779,48.35000658035278,48.35000658035278,1.0
178000,1.404338,127.0,-0.0013236165,-1.0,-1.0,1.0
178500,1.404338,999.0,1.3971461,81.60001134872437,81.60001134872437,1.0
179000,1.4043379,168.0,0.27389133,0.4500000476837158,0.4500000476837158,1.0
179500,1.4043379,57.333333333333336,0.64042753,-0.6333333253860474,-0.6333333253860474,1.0
180000,1.4043379,78.0,0.6732097,-1.0,-1.0,1.0
180500,1.4043381,None,2.3542075,None,None,1.0
