Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
24500,1.4219406,130.75,0.1781552,-0.5666666428248087,-0.5666666428248087,1.0
25000,1.4219406,102.0,0.04102275,0.2999999523162842,0.2999999523162842,1.0
25500,1.4208412,104.14285714285714,0.04195619,-0.22499997168779373,-0.22499997168779373,1.0
26000,1.4190866,108.8,-0.17318232,-0.48888887299431694,-0.48888887299431694,1.0
26500,1.4190866,118.125,-0.12913148,0.07142855120556695,0.07142855120556695,1.0
27000,1.4190866,63.5,-0.17558697,-0.5333332816759745,-0.5333332816759745,1.0
27500,1.4190867,42.6,-0.37046534,-0.8333333333333334,-0.8333333333333334,1.0
28000,1.4190866,141.0,-0.10340684,3.520000496506691,3.520000496506691,1.0
28500,1.4190866,62.75,-0.12371563,-0.5285714183534894,-0.5285714183534894,1.0
29000,1.4190866,55.1,-0.23971272,-1.0,-1.0,1.0
29500,1.4190866,75.28571428571429,-0.45731723,-1.0,-1.0,1.0
30000,1.4190867,118.5,0.17285545,0.18000004291534424,0.18000004291534424,1.0
30500,1.4192588,56.833333333333336,-0.33798137,-0.8166666626930237,-0.8166666626930237,1.0
31000,1.41977,83.0,-0.17334343,1.1500002145767212,1.1500002145767212,1.0
31500,1.41977,55.625,-0.3275098,-0.36249998211860657,-0.36249998211860657,1.0
32000,1.4197701,94.27272727272727,-0.60544723,-0.9272727261890065,-0.9272727261890065,1.0
32500,1.41977,50.77777777777778,-0.2913928,-0.3888888756434123,-0.3888888756434123,1.0
33000,1.41977,40.75,-0.39311066,-0.7666666607062022,-0.7666666607062022,1.0
33500,1.41977,52.0,-0.34193748,-0.8111111058129205,-0.8111111058129205,1.0
34000,1.41977,103.4,-0.46548337,-0.7799999952316284,-0.7799999952316284,1.0
34500,1.4197701,55.285714285714285,-0.40390033,-0.4142857279096331,-0.4142857279096331,1.0
35000,1.41977,77.88888888888889,-0.38776618,-0.6444444416297807,-0.6444444416297807,1.0
35500,1.4205704,69.55555555555556,-0.44348124,-0.17499998211860657,-0.17499998211860657,1.0
36000,1.4232885,52.0,-0.3979702,-0.4666666520966424,-0.4666666520966424,1.0
36500,1.4232886,29.666666666666668,-0.3430101,-1.0,-1.0,1.0
37000,1.4232885,53.5,-0.18751273,-0.6000000139077505,-0.6000000139077505,1.0
37500,1.4232885,69.71428571428571,-0.23854858,-0.4999999975164731,-0.4999999975164731,1.0
38000,1.4232886,68.0,-0.373446,-0.6624999940395355,-0.6624999940395355,1.0
38500,1.4232885,60.833333333333336,-0.3811382,-0.2800000190734863,-0.2800000190734863,1.0
39000,1.4232886,82.88888888888889,-0.5118907,-0.2777777678436703,-0.2777777678436703,1.0
39500,1.4232886,63.0,-0.5149139,0.7875001803040504,0.7875001803040504,1.0
40000,1.4232886,113.33333333333333,-0.1380991,-0.22499996423721313,-0.22499996423721313,1.0
40500,1.4234213,91.0,-0.29435968,0.36666671766175163,0.36666671766175163,1.0
41000,1.4236774,74.0,-0.40096885,0.014285751751491002,0.014285751751491002,1.0
41500,1.4236776,115.0,0.012705167,2.0799999237060547,2.0799999237060547,1.0
42000,1.4236774,71.875,-0.24684113,-0.7375000007450581,-0.7375000007450581,1.0
42500,1.4236774,33.57142857142857,-0.46629402,-0.2999999523162842,-0.2999999523162842,1.0
43000,1.4236773,62.714285714285715,-0.36843958,-0.16666662693023682,-0.16666662693023682,1.0
43500,1.4236774,68.33333333333333,-0.13028792,-0.3499999940395355,-0.3499999940395355,1.0
44000,1.4236774,38.0,0.10554562,1.4000000953674316,1.4000000953674316,1.0
44500,1.4236774,81.6,-0.1631594,0.28333338101704914,0.28333338101704914,1.0
45000,1.4236776,98.0,0.0023594082,-0.3500000238418579,-0.3500000238418579,1.0
45500,1.4236774,71.0,-0.18415527,0.40000003576278687,0.40000003576278687,1.0
46000,1.422872,118.66666666666667,-0.30447465,-0.0666666030883789,-0.0666666030883789,1.0
46500,1.4225646,102.83333333333333,-0.3378973,1.9142859599420003,1.9142859599420003,1.0
47000,1.4225645,76.0,-0.3252263,0.060000038146972655,0.060000038146972655,1.0
47500,1.4225646,131.4,-0.26466352,1.3000003814697265,1.3000003814697265,1.0
48000,1.4225646,43.0,-0.0018276095,-0.44999998807907104,-0.44999998807907104,1.0
48500,1.4225647,135.55555555555554,-0.38164264,0.3400000251829624,0.3400000251829624,1.0
49000,1.4225646,58.4,-0.42170194,-0.7666666507720947,-0.7666666507720947,1.0
49500,1.4225646,177.75,0.18088357,10.70000155766805,10.70000155766805,1.0
50000,1.4225649,56.0,-0.24724247,-0.4799999833106995,-0.4799999833106995,1.0
50500,1.4225647,112.0,-0.07236483,-1.0,-1.0,1.0
51000,1.4233202,104.33333333333333,-0.30374852,3.4600005626678465,3.4600005626678465,1.0
51500,1.424368,111.8,-0.008968855,1.2000001271565754,1.2000001271565754,1.0
52000,1.424368,102.0,0.022342514,-1.0,-1.0,1.0
52500,1.424368,101.0,-0.35070726,0.08750000596046448,0.08750000596046448,1.0
53000,1.424368,60.0,-0.089644186,-0.9000000059604645,-0.9000000059604645,1.0
53500,1.4243681,79.0,-0.12594183,-0.7400000095367432,-0.7400000095367432,1.0
54000,1.424368,109.0,-0.06728713,0.43999998569488524,0.43999998569488524,1.0
54500,1.424368,115.5,-0.0884863,4.6600007057189945,4.6600007057189945,1.0
55000,1.4243681,51.8,0.014717127,-0.18333332737286887,-0.18333332737286887,1.0
55500,1.424368,97.33333333333333,-0.030627985,-1.0,-1.0,1.0
56000,1.4242091,76.57142857142857,-0.6834515,-0.742857141154153,-0.742857141154153,1.0
56500,1.4235266,100.11111111111111,-0.47945356,-0.7624999908730388,-0.7624999908730388,1.0
57000,1.4235266,98.0,-0.13764562,-0.2799999833106995,-0.2799999833106995,1.0
57500,1.4235266,61.0,-0.25268477,-0.6666666666666666,-0.6666666666666666,1.0
58000,1.4235265,110.75,-0.20643969,-0.3999999985098839,-0.3999999985098839,1.0
58500,1.4235265,145.25,-0.08311999,0.3666667540868123,0.3666667540868123,1.0
59000,1.4235266,138.66666666666666,-0.1036986,-0.7333333293596903,-0.7333333293596903,1.0
59500,1.4235266,87.25,-0.5862033,0.6333335240681967,0.6333335240681967,1.0
60000,1.4235265,186.0,-0.05997283,7.58000123500824,7.58000123500824,1.0
60500,1.4235266,81.6,-0.18195197,-0.6399999856948853,-0.6399999856948853,1.0
61000,1.4233928,88.0,-0.24760728,0.9750000834465027,0.9750000834465027,1.0
61500,1.4231156,89.33333333333333,-0.3914016,0.3500000337759654,0.3500000337759654,1.0
62000,1.4231155,175.66666666666666,-0.23323043,0.42000011205673216,0.42000011205673216,1.0
62500,1.4231154,396.0,0.32311478,19.65000295639038,19.65000295639038,1.0
63000,1.4231156,100.125,-0.3174047,2.6666672627131143,2.6666672627131143,1.0
63500,1.4231157,175.0,-0.10538159,-0.800000011920929,-0.800000011920929,1.0
64000,1.4231155,63.142857142857146,-0.48459244,-0.9142857108797345,-0.9142857108797345,1.0
64500,1.4231157,118.0,-0.27851537,-0.399999987334013,-0.399999987334013,1.0
65000,1.4231155,79.4,-0.30646563,-0.05999996662139893,-0.05999996662139893,1.0
65500,1.4231156,127.0,0.22907571,1.333333392937978,1.333333392937978,1.0
66000,1.4204074,110.0,-0.4578022,-1.0,-1.0,1.0
66500,1.4184518,63.5,-0.30467695,1.7000000874201457,1.7000000874201457,1.0
67000,1.4184515,125.28571428571429,-0.6188591,-0.1999999682108561,-0.1999999682108561,1.0
67500,1.4184517,142.0,0.05551203,-0.34999996423721313,-0.34999996423721313,1.0
68000,1.4184517,195.66666666666666,0.123333596,-1.0,-1.0,1.0
68500,1.4184518,117.75,-0.37473807,-0.25,-0.25,1.0
69000,1.4184517,70.2,-0.3019043,0.5000000953674316,0.5000000953674316,1.0
