Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
755000,1.3531436,102.0,0.13296416,-1.892297551035881,-1.892297551035881,1.0
755500,1.3531437,146.0,0.09360502,5.863940197974443,5.863940197974443,1.0
756000,1.3531436,28.0,0.08523728,-1.2568111419677734,-1.2568111419677734,1.0
756500,1.3531436,399.0,0.1192024,1.180523319169879,1.180523319169879,1.0
757000,1.3531436,309.25,0.11540348,1.7490617197472602,1.7490617197472602,1.0
757500,1.3531436,18.285714285714285,-0.5866692,-3.2947821489402225,-3.2947821489402225,1.0
758000,1.3531436,399.0,0.09218373,0.0838300995528698,0.0838300995528698,1.0
758500,1.3531437,399.0,0.104048245,-0.2447883766144514,-0.2447883766144514,1.0
759000,1.3531436,399.0,0.10615331,1.2134083351120353,1.2134083351120353,1.0
759500,1.3530884,225.5,0.11151877,2.788804037962109,2.788804037962109,1.0
760000,1.3530186,399.0,0.087734096,1.1500954665243626,1.1500954665243626,1.0
760500,1.3530184,335.25,0.07704974,0.37163928523659706,0.37163928523659706,1.0
761000,1.3530186,381.0,0.10500223,2.9845898889470845,2.9845898889470845,1.0
761500,1.3530184,197.0,0.1059684,5.754713222384453,5.754713222384453,1.0
762000,1.3530186,90.6,0.086398944,1.960389790435632,1.960389790435632,1.0
762500,1.3530186,317.0,0.14217679,1.533084356226027,1.533084356226027,1.0
763000,1.3530184,174.33333333333334,0.130972,2.8402622723951936,2.8402622723951936,1.0
763500,1.3530186,399.0,0.12526251,1.3375777276232839,1.3375777276232839,1.0
764000,1.3530186,63.42857142857143,-0.2683377,0.40553504335028784,0.40553504335028784,1.0
764500,1.3530184,202.5,-0.085330606,-1.202487519942224,-1.202487519942224,1.0
765000,1.3530186,151.66666666666666,0.1049712,4.355423981323838,4.355423981323838,1.0
765500,1.3530186,21.0,-0.08726513,0.8306964747607708,0.8306964747607708,1.0
766000,1.3530185,3.625,-0.54010934,-2.600549504160881,-2.600549504160881,1.0
766500,1.3530186,122.57142857142857,-0.19275045,-1.7807301737678547,-1.7807301737678547,1.0
767000,1.3530186,182.33333333333334,0.08476941,2.1479282905347645,2.1479282905347645,1.0
767500,1.3530185,295.0,0.10971689,1.8371709855273366,1.8371709855273366,1.0
768000,1.3530186,100.0,0.08840747,3.6428255811333656,3.6428255811333656,1.0
768500,1.3530186,329.0,0.08386618,2.601133881136775,2.601133881136775,1.0
769000,1.3530184,38.0,0.06520076,-1.3631116151809692,-1.3631116151809692,1.0
769500,1.3530184,399.0,0.062854275,0.89980932418257,0.89980932418257,1.0
770000,1.3528496,99.54545454545455,-0.410489,-1.3177074708721854,-1.3177074708721854,1.0
770500,1.3527523,74.38461538461539,-0.40434384,-0.1743716597557068,-0.1743716597557068,1.0
771000,1.3527523,43.0,-0.008619024,1.18854221701622,1.18854221701622,1.0
771500,1.3527523,None,0.20184658,None,None,1.0
772000,1.3527522,217.14285714285714,0.1277114,0.38344771042466164,0.38344771042466164,1.0
772500,1.3527524,189.5,0.2003927,1.4575786640246708,1.4575786640246708,1.0
773000,1.3527522,54.666666666666664,0.022786712,-0.08084908748666446,-0.08084908748666446,1.0
773500,1.3527523,278.6666666666667,0.14312965,2.7158191008493304,2.7158191008493304,1.0
774000,1.3527522,400.0,0.14858407,0.002055218443274498,0.002055218443274498,1.0
774500,1.3527523,194.0,0.16137657,4.897667232900858,4.897667232900858,1.0
775000,1.3527524,194.5,0.18124177,3.5988783524371684,3.5988783524371684,1.0
775500,1.3527523,84.0,0.20250757,5.14463597536087,5.14463597536087,1.0
776000,1.3527522,216.0,0.16360992,3.20077345110476,3.20077345110476,1.0
776500,1.3527524,202.66666666666666,0.16697755,3.8957270281389356,3.8957270281389356,1.0
777000,1.3527522,201.5,0.17455527,-1.1431469293311238,-1.1431469293311238,1.0
777500,1.3527523,61.333333333333336,0.18764985,2.3540992736816406,2.3540992736816406,1.0
778000,1.3527523,27.0,0.15695485,3.624296188354492,3.624296188354492,1.0
778500,1.3527522,114.0,0.16812867,3.4694599770009518,3.4694599770009518,1.0
779000,1.3527523,59.0,0.120774835,0.01168598048388958,0.01168598048388958,1.0
779500,1.3527524,19.0,-0.08960227,-0.13242709636688232,-0.13242709636688232,1.0
780000,1.3526944,216.14285714285714,0.17623045,2.951297470368445,2.951297470368445,1.0
780500,1.3524616,266.6666666666667,0.06248431,-0.17728339259823164,-0.17728339259823164,1.0
781000,1.3524617,21.0,0.23493642,3.8556289672851562,3.8556289672851562,1.0
781500,1.3524615,222.5,0.20342806,2.328103933483362,2.328103933483362,1.0
782000,1.3524617,399.0,0.18801436,0.5820721257477999,0.5820721257477999,1.0
782500,1.3524617,208.0,0.22118984,-0.0695891510695219,-0.0695891510695219,1.0
783000,1.3524616,207.75,0.10454553,-0.9367168522439897,-0.9367168522439897,1.0
783500,1.3524617,None,0.1791674,None,None,1.0
784000,1.3524616,4.375,-0.7697645,-3.210379421710968,-3.210379421710968,1.0
784500,1.3524616,130.85714285714286,-0.29996192,-1.3038161940473532,-1.3038161940473532,1.0
785000,1.3524616,93.0,0.2290115,4.782010169078906,4.782010169078906,1.0
785500,1.3524616,270.8,0.11223871,0.6165175701491534,0.6165175701491534,1.0
786000,1.3524615,132.28571428571428,0.030727323,1.0762382498277085,1.0762382498277085,1.0
786500,1.3524616,12.2,-0.6511834,-0.8463126212358475,-0.8463126212358475,1.0
787000,1.3524616,144.66666666666666,0.22280605,-0.973581169731915,-0.973581169731915,1.0
787500,1.3524615,24.0,0.15218341,-1.727570652961731,-1.727570652961731,1.0
788000,1.3524615,210.5,0.17987505,2.782075807452202,2.782075807452202,1.0
788500,1.3524617,None,0.19525824,None,None,1.0
789000,1.3524617,352.5,0.13566607,-0.6943834233097732,-0.6943834233097732,1.0
789500,1.3524615,111.0,0.090256624,0.7437186077237129,0.7437186077237129,1.0
790000,1.3524617,244.5,0.0718365,0.9484477553633042,0.9484477553633042,1.0
790500,1.3523918,399.0,0.21785223,1.1737465392798185,1.1737465392798185,1.0
791000,1.3523426,11.0,0.27362192,-0.5239982604980469,-0.5239982604980469,1.0
791500,1.3523427,36.0,0.2527514,-1.235325574874878,-1.235325574874878,1.0
