Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
87000,1.4053819,199.0,2.8313293,18.800001859664917,18.800001859664917,1.0
87500,1.4053818,199.33333333333334,2.818721,11.950001120567322,11.950001120567322,1.0
88000,1.4053818,199.0,2.6876082,18.70000123977661,18.70000123977661,1.0
88500,1.4053818,199.0,3.357789,17.64000177383423,17.64000177383423,1.0
89000,1.4053818,199.0,2.948405,18.766668637593586,18.766668637593586,1.0
89500,1.4053819,199.33333333333334,2.814633,20.350002765655518,20.350002765655518,1.0
90000,1.4053818,199.0,2.4776397,11.750001907348633,11.750001907348633,1.0
90500,1.4053818,199.5,3.238473,11.100000381469727,11.100000381469727,1.0
91000,1.4047129,199.25,3.4115193,20.775002002716064,20.775002002716064,1.0
91500,1.4041556,199.0,3.6643462,22.400002479553223,22.400002479553223,1.0
92000,1.4041556,199.0,3.3215058,20.80000178019206,20.80000178019206,1.0
92500,1.4041556,199.5,3.1989741,21.950002193450928,21.950002193450928,1.0
93000,1.4041556,199.33333333333334,3.456033,24.15000295639038,24.15000295639038,1.0
93500,1.4041556,199.0,3.7205734,22.54000253677368,22.54000253677368,1.0
94000,1.4041556,199.66666666666666,3.5486622,17.033334493637085,17.033334493637085,1.0
94500,1.4041556,199.0,3.3869426,22.200002193450928,22.200002193450928,1.0
95000,1.4041555,None,3.2367141,10.599999904632568,10.599999904632568,1.0
95500,1.4041557,199.0,3.616172,20.700002034505207,20.700002034505207,1.0
96000,1.4039803,199.33333333333334,3.335273,19.000001430511475,19.000001430511475,1.0
96500,1.4032812,199.5,3.2979019,14.500001430511475,14.500001430511475,1.0
97000,1.4032794,199.0,3.302073,16.300001621246338,16.300001621246338,1.0
97500,1.4032794,199.0,3.667622,29.100000381469727,29.100000381469727,1.0
98000,1.4032797,199.0,3.5362728,18.900001883506775,18.900001883506775,1.0
98500,1.4032797,199.25,3.6307724,16.68000192642212,16.68000192642212,1.0
99000,1.4032794,199.0,3.7676303,21.1000018119812,21.1000018119812,1.0
99500,1.4032794,199.0,3.1820807,17.000001430511475,17.000001430511475,1.0
100000,1.4032797,199.0,3.2623336,None,None,1.0
100500,1.4032794,199.0,3.761467,18.320001792907714,18.320001792907714,1.0
101000,1.4029479,199.0,2.726657,14.200001239776611,14.200001239776611,1.0
101500,1.4017932,199.33333333333334,3.4774094,12.850000977516174,12.850000977516174,1.0
102000,1.4017934,199.0,3.9922574,19.833335558573406,19.833335558573406,1.0
102500,1.4017935,199.0,3.5916538,9.90000057220459,9.90000057220459,1.0
